k,type,score,label
2,Kmeans,0.091235,1
2,Kmeans,0.14416,1
2,Kmeans,0.281201,0
2,Kmeans,0.222404,0
2,Kmeans,0.184467,1
2,Kmeans,0.149246,1
2,Kmeans,0.235517,0
2,Kmeans,0.238174,1
2,Kmeans,0.18197,0
2,Kmeans,0.120356,0
2,Kmeans,-0.015668,0
2,Kmeans,0.191786,0
2,Kmeans,0.1634,0
2,Kmeans,0.208941,0
2,Kmeans,-0.058776,0
2,Kmeans,0.324098,1
2,Kmeans,0.079193,0
2,Kmeans,0.254843,0
2,Kmeans,0.104018,1
2,Kmeans,0.217679,1
2,Kmeans,-0.024289,0
2,Kmeans,0.243239,1
2,Kmeans,0.126183,1
2,Kmeans,0.323959,1
2,Kmeans,0.208914,0
2,Kmeans,0.221324,0
2,Kmeans,0.106919,1
2,Kmeans,0.195736,1
2,Kmeans,0.045878,0
2,Kmeans,0.045063,0
2,Kmeans,0.153041,1
2,Kmeans,0.099653,0
2,Kmeans,0.180556,0
2,Kmeans,0.251252,1
2,Kmeans,0.155671,0
2,Kmeans,0.209428,0
2,Kmeans,0.174068,0
2,Kmeans,0.182147,1
2,Kmeans,0.067161,1
2,Kmeans,0.080446,1
2,Kmeans,0.085121,0
2,Kmeans,0.25845,1
2,Kmeans,0.216577,0
2,Kmeans,0.239432,1
2,Kmeans,0.216577,0
2,Kmeans,0.378335,1
2,Kmeans,0.352598,1
2,Kmeans,0.179694,1
2,Kmeans,0.390622,1
2,Kmeans,0.265291,0
2,Kmeans,0.080469,0
2,Kmeans,0.001308,0
2,Kmeans,0.113376,1
2,Kmeans,0.129317,1
2,Kmeans,0.199421,1
2,Kmeans,-0.083975,0
2,Kmeans,0.063484,0
2,Kmeans,0.337054,1
2,Kmeans,0.22201,0
2,Kmeans,0.038166,0
2,Kmeans,0.321413,1
2,Kmeans,0.240473,0
2,Kmeans,0.227314,0
2,Kmeans,0.275441,0
2,Kmeans,0.217679,1
2,Kmeans,0.196075,1
2,Kmeans,-0.082423,0
2,Kmeans,0.038166,0
2,Kmeans,0.217679,1
2,Kmeans,0.229556,1
2,Kmeans,0.288371,1
2,Kmeans,0.257837,1
2,Kmeans,0.214817,0
2,Kmeans,0.329761,1
2,Kmeans,0.299408,1
2,Kmeans,0.300731,1
2,Kmeans,0.371848,1
2,Kmeans,0.341104,1
2,Kmeans,0.093744,1
2,Kmeans,0.100812,1
2,Kmeans,0.163415,0
2,Kmeans,0.149622,0
2,Kmeans,0.174713,0
2,Kmeans,0.130871,0
2,Kmeans,0.065148,0
2,Kmeans,0.040044,0
2,Kmeans,0.130616,0
2,Kmeans,0.037636,0
2,Kmeans,0.17153,0
2,Kmeans,0.124373,1
2,Kmeans,0.038166,0
2,Kmeans,0.210682,1
2,Kmeans,-0.035625,0
2,Kmeans,0.185214,0
2,Kmeans,0.079199,0
2,Kmeans,0.008845,0
2,Kmeans,0.111014,1
2,Kmeans,0.003264,0
2,Kmeans,0.116494,1
2,Kmeans,0.333053,1
2,Kmeans,0.047761,0
2,Kmeans,0.336907,1
2,Kmeans,0.344093,1
2,Kmeans,-0.039963,0
2,Kmeans,0.090862,0
2,Kmeans,0.367656,1
2,Kmeans,0.174713,0
2,Kmeans,-0.008865,0
2,Kmeans,0.20673,0
2,Kmeans,0.075609,0
2,Kmeans,-0.018481,0
2,Kmeans,-0.024289,0
2,Kmeans,0.279568,1
2,Kmeans,0.149246,1
2,Kmeans,0.094151,1
2,Kmeans,0.289268,1
2,Kmeans,0.174713,0
2,Kmeans,0.04109,0
2,Kmeans,0.129014,0
2,Kmeans,0.242371,0
2,Kmeans,0.22868,1
2,Kmeans,-0.076526,0
2,Kmeans,0.37108,1
2,Kmeans,-0.083317,0
2,Kmeans,0.329761,1
2,Kmeans,0.104492,0
2,Kmeans,0.190497,1
2,Kmeans,0.091549,1
2,Kmeans,0.310834,1
2,Kmeans,0.101821,0
2,Kmeans,0.086498,0
2,Kmeans,0.117363,0
2,Kmeans,0.146652,0
2,Kmeans,0.361892,1
2,Kmeans,0.158498,1
2,Kmeans,-0.042427,0
2,Kmeans,-0.045756,0
2,Kmeans,0.14813,1
2,Kmeans,-0.073236,0
2,Kmeans,0.211895,0
2,Kmeans,0.207061,0
2,Kmeans,0.096635,0
2,Kmeans,0.140514,1
2,Kmeans,-0.067589,0
2,Kmeans,0.245,1
2,Kmeans,0.249454,1
2,Kmeans,0.168353,0
2,Kmeans,0.341414,1
2,Kmeans,0.240473,0
2,Kmeans,0.164877,0
2,Kmeans,0.106723,0
2,Kmeans,0.008256,0
2,Kmeans,0.305892,1
2,Kmeans,0.347831,1
2,Kmeans,0.24346,1
2,Kmeans,0.130155,0
2,Kmeans,0.130863,0
2,Kmeans,0.17727,1
2,Kmeans,0.046656,0
2,Kmeans,0.299324,1
2,Kmeans,0.045878,0
2,Kmeans,0.05482,0
2,Kmeans,0.158415,1
2,Kmeans,0.229202,0
2,Kmeans,0.229556,1
2,Kmeans,0.150324,1
2,Kmeans,0.066085,0
2,Kmeans,0.218224,0
2,Kmeans,0.184372,0
2,Kmeans,0.238174,1
2,Kmeans,0.371848,1
2,Kmeans,0.139397,0
2,Kmeans,0.036575,0
2,Kmeans,0.22852,1
2,Kmeans,0.281944,1
2,Kmeans,0.131235,1
2,Kmeans,0.29824,1
2,Kmeans,0.170837,0
2,Kmeans,0.291891,1
2,Kmeans,0.006785,0
2,Kmeans,0.207061,0
2,Kmeans,0.172795,1
2,Kmeans,0.018988,0
2,Kmeans,0.255571,1
2,Kmeans,0.328465,1
2,Kmeans,0.147303,0
2,Kmeans,0.038166,0
2,Kmeans,0.318487,1
2,Kmeans,0.365156,1
2,Kmeans,-0.009548,0
2,Kmeans,0.230967,1
2,Kmeans,0.181115,1
2,Kmeans,0.228071,0
2,Kmeans,0.16969,0
2,Kmeans,0.188682,0
2,Kmeans,0.329761,1
2,Kmeans,0.230967,1
2,Kmeans,0.182545,0
2,Kmeans,0.185718,0
2,Kmeans,0.104316,1
2,Kmeans,0.120304,0
2,Kmeans,-0.022478,0
2,Kmeans,0.159704,0
2,Kmeans,0.348888,1
2,Kmeans,0.078696,1
2,Kmeans,0.055581,1
2,Kmeans,0.091696,0
2,Kmeans,0.209428,0
2,Kmeans,0.086425,1
2,Kmeans,0.060673,0
2,Kmeans,0.263854,1
2,Kmeans,0.385659,1
2,Kmeans,0.061862,0
2,Kmeans,0.130871,0
2,Kmeans,0.093561,1
2,Kmeans,0.238258,1
2,Kmeans,0.099375,0
2,Kmeans,0.3546,1
2,Kmeans,0.137327,1
2,Kmeans,0.338296,1
2,Kmeans,0.234081,1
2,Kmeans,0.29614,1
2,Kmeans,0.378707,1
2,Kmeans,0.229556,1
2,Kmeans,-0.001077,0
2,Kmeans,0.159672,1
2,Kmeans,0.087264,1
2,Kmeans,0.050474,0
2,Kmeans,0.289081,1
2,Kmeans,0.181159,1
2,Kmeans,0.073713,0
2,Kmeans,0.069825,1
2,Kmeans,0.385659,1
2,Kmeans,-0.080362,0
2,Kmeans,0.13025,0
2,Kmeans,0.186944,1
2,Kmeans,0.159471,0
2,Kmeans,0.153549,1
2,Kmeans,0.048479,0
2,Kmeans,0.311665,1
2,Kmeans,0.09739,0
2,Kmeans,0.036308,0
2,Kmeans,0.038166,0
2,Kmeans,0.21532,1
2,Kmeans,0.265183,1
2,Kmeans,0.116494,1
2,Kmeans,0.053372,0
2,Kmeans,0.152256,1
2,Kmeans,0.226387,0
2,Kmeans,0.197191,1
2,Kmeans,0.328465,1
2,Kmeans,0.292126,1
2,Kmeans,0.263854,1
2,Kmeans,0.06034,0
2,Kmeans,0.341414,1
2,Kmeans,0.040694,0
2,Kmeans,0.306451,1
2,Kmeans,0.238456,1
2,Kmeans,0.251067,1
2,Kmeans,0.241753,0
2,Kmeans,0.097659,0
2,Kmeans,0.127234,0
2,Kmeans,-0.001512,0
2,Kmeans,0.293013,1
2,Kmeans,0.116917,0
2,Kmeans,0.218954,1
2,Kmeans,0.178982,0
2,Kmeans,0.229556,1
2,Kmeans,-0.018853,0
2,Kmeans,-0.001512,0
2,Kmeans,0.256825,1
2,Kmeans,0.114781,0
2,Kmeans,0.292654,1
2,Kmeans,0.279299,1
2,Kmeans,0.058965,0
2,Kmeans,0.243105,1
2,Kmeans,0.077467,0
2,Kmeans,0.131318,0
2,Kmeans,-0.036757,0
2,Kmeans,-0.02383,0
2,Kmeans,0.31491,1
2,Kmeans,0.074856,0
2,Kmeans,0.078811,1
2,Kmeans,0.241991,0
2,Kmeans,0.238258,1
2,Kmeans,0.046831,0
2,Kmeans,0.047987,0
2,Kmeans,0.339407,1
2,Kmeans,0.344388,1
2,Kmeans,0.142927,0
2,Kmeans,0.080068,0
2,Kmeans,0.016171,0
2,Kmeans,0.340493,1
2,Kmeans,0.201292,1
2,Kmeans,0.345643,1
2,Kmeans,0.258445,1
2,Kmeans,-0.026926,0
2,Kmeans,0.256634,0
2,Kmeans,0.129827,0
2,Kmeans,0.194651,0
2,Kmeans,0.063484,0
2,Kmeans,-0.011768,0
2,Kmeans,0.396226,1
2,Kmeans,0.127484,0
2,Kmeans,0.100877,1
2,Kmeans,-0.024973,0
2,Kmeans,0.047773,0
2,Kmeans,0.110401,1
2,Kmeans,0.351592,1
2,Kmeans,0.29685,1
2,Kmeans,0.11039,1
2,Kmeans,0.174279,0
2,Kmeans,0.002028,0
2,Kmeans,0.16065,1
2,Kmeans,0.181115,1
2,Kmeans,0.176375,0
2,Kmeans,0.14065,0
2,Kmeans,0.2789,1
2,Kmeans,0.244648,1
2,Kmeans,0.384916,1
2,Kmeans,0.083745,0
2,Kmeans,0.125482,0
2,Kmeans,0.341414,1
2,Kmeans,0.229556,1
2,Kmeans,0.080267,0
2,Kmeans,0.141807,0
2,Kmeans,0.211895,0
2,Kmeans,-0.012094,0
2,Kmeans,0.126272,1
2,Kmeans,0.36349,1
2,Kmeans,0.227854,1
2,Kmeans,0.169863,0
2,Kmeans,0.220757,0
2,Kmeans,0.112313,0
2,Kmeans,0.174713,0
2,Kmeans,0.329761,1
2,Kmeans,0.135877,0
2,Kmeans,0.073475,1
2,Kmeans,0.102791,0
2,Kmeans,0.217355,0
2,Kmeans,0.323304,1
2,Kmeans,0.07356,0
2,Kmeans,0.174279,0
2,Kmeans,0.079193,0
2,Kmeans,0.146652,0
2,Kmeans,0.297913,1
2,Kmeans,0.369537,1
2,Kmeans,0.100877,1
2,Kmeans,0.219799,0
2,Kmeans,0.331899,1
2,Kmeans,0.195123,0
2,Kmeans,0.236864,1
2,Kmeans,0.14033,0
2,Kmeans,0.303668,1
2,Kmeans,0.211376,1
2,Kmeans,0.329761,1
2,Kmeans,0.402817,1
2,Kmeans,0.245,1
2,Kmeans,0.194283,0
2,Kmeans,-0.014392,0
2,Kmeans,0.116279,1
2,Kmeans,-0.044943,0
2,Kmeans,0.36349,1
2,Kmeans,0.1464,1
2,Kmeans,-0.010775,0
2,Kmeans,0.162885,1
2,Kmeans,0.347513,1
2,Kmeans,0.191284,0
2,Kmeans,0.053372,0
2,Kmeans,0.256919,1
2,Kmeans,0.341414,1
2,Kmeans,0.057022,0
2,Kmeans,0.14213,1
2,Kmeans,-0.017866,0
2,Kmeans,0.002028,0
2,Kmeans,0.079199,0
2,Kmeans,0.265365,1
2,Kmeans,0.199322,1
2,Kmeans,0.282842,1
2,Kmeans,-0.042396,0
2,Kmeans,-0.021684,0
2,Kmeans,0.215552,1
2,Kmeans,0.123171,1
2,Kmeans,0.263854,1
2,Kmeans,-0.044574,0
2,Kmeans,0.281201,0
2,Kmeans,0.047987,0
2,Kmeans,0.094181,0
2,Kmeans,0.136246,0
2,Kmeans,0.015551,0
2,Kmeans,-0.037803,0
2,Kmeans,0.063484,0
2,Kmeans,0.240781,1
2,Kmeans,0.139076,0
2,Kmeans,0.235134,1
2,Kmeans,0.072331,0
2,Kmeans,0.145564,0
2,Kmeans,0.378707,1
2,Kmeans,0.139823,0
2,Kmeans,0.248654,0
2,Kmeans,0.220984,1
2,Kmeans,0.220446,1
2,Kmeans,0.129638,1
2,Kmeans,0.141254,0
2,Kmeans,0.319174,1
2,Kmeans,0.268432,1
2,Kmeans,0.329007,1
2,Kmeans,0.238258,1
2,Kmeans,0.051511,0
2,Kmeans,0.074856,0
2,Kmeans,0.289081,1
2,Kmeans,0.252986,0
2,Kmeans,0.13025,0
2,Kmeans,0.086498,0
2,Kmeans,0.101821,0
2,Kmeans,-0.076526,0
2,Kmeans,0.405543,1
2,Kmeans,0.198042,1
2,Kmeans,0.16065,1
2,Kmeans,0.060813,0
2,Kmeans,0.238258,1
2,Kmeans,0.197609,0
2,Kmeans,0.170483,0
2,Kmeans,0.183827,0
2,Kmeans,0.01905,0
2,Kmeans,0.168612,1
2,Kmeans,0.301868,1
2,Kmeans,0.092381,0
2,Kmeans,0.20346,0
2,Kmeans,0.212354,0
2,Kmeans,0.327268,1
2,Kmeans,-0.017866,0
2,Kmeans,0.100877,1
2,Kmeans,0.115417,1
2,Kmeans,-0.009548,0
2,Kmeans,0.224231,0
2,Kmeans,0.249047,1
2,Kmeans,0.127446,0
2,Kmeans,0.159954,0
2,Kmeans,0.161577,0
2,Kmeans,0.07717,0
2,Kmeans,0.339596,1
2,Kmeans,0.045878,0
2,Kmeans,0.216165,0
2,Kmeans,0.214508,0
2,Kmeans,0.104168,0
2,Kmeans,0.117363,0
2,Kmeans,0.144467,1
2,Kmeans,0.367414,1
2,Kmeans,0.274407,0
2,Kmeans,0.074686,1
2,Kmeans,0.175667,1
2,Kmeans,0.305408,1
2,Kmeans,0.045878,0
2,Kmeans,0.295068,1
2,Kmeans,0.175351,1
2,Kmeans,0.256855,0
2,Kmeans,0.153031,1
2,Kmeans,0.244277,1
2,Kmeans,0.130871,0
2,Kmeans,0.066298,0
2,Kmeans,-0.042396,0
2,Kmeans,0.005618,0
2,Kmeans,0.201039,1
2,Kmeans,0.163607,0
2,Kmeans,0.22559,0
2,Kmeans,0.236875,0
2,Kmeans,0.348888,1
2,Kmeans,0.182082,1
2,Kmeans,0.184807,0
2,Kmeans,0.141857,1
2,Kmeans,0.204774,1
2,Kmeans,0.086268,0
2,Kmeans,0.226129,1
2,Kmeans,0.192155,0
2,Kmeans,0.185143,1
2,Kmeans,0.063484,0
2,Kmeans,0.12561,0
2,Kmeans,0.176734,0
2,Kmeans,0.233096,1
2,Kmeans,0.18095,1
2,Kmeans,0.102812,0
2,Kmeans,0.163607,0
2,Kmeans,-0.026326,0
2,Kmeans,0.130871,0
2,Kmeans,0.063484,0
2,Kmeans,0.140332,1
2,Kmeans,0.241753,0
2,Kmeans,0.243239,1
2,Kmeans,0.22464,1
2,Kmeans,0.348672,1
2,Kmeans,0.220389,1
2,Kmeans,0.126183,1
2,Kmeans,0.363108,1
2,Kmeans,0.079193,0
2,Kmeans,0.355102,1
2,Kmeans,0.126183,1
2,Kmeans,0.290588,0
2,Kmeans,0.087086,0
2,Kmeans,-0.020832,0
2,Kmeans,0.317688,1
2,Kmeans,0.329761,1
2,Kmeans,0.038166,0
2,Kmeans,0.094256,0
2,Kmeans,0.235554,0
2,Kmeans,0.086285,0
2,Kmeans,0.363059,1
2,Kmeans,0.299679,1
2,Kmeans,0.35833,1
2,Kmeans,0.19116,1
2,Kmeans,0.240566,1
2,Kmeans,0.099653,0
2,Kmeans,0.229556,1
2,Kmeans,0.245,1
2,Kmeans,0.217679,1
2,Kmeans,0.299362,1
2,Kmeans,0.144735,1
2,Kmeans,0.199826,1
2,Kmeans,0.070856,0
2,Kmeans,0.165256,0
2,Kmeans,0.376263,1
2,Kmeans,0.112709,1
2,Kmeans,0.069435,0
2,Kmeans,0.186067,1
2,Kmeans,0.146652,0
2,Kmeans,0.23323,1
2,Kmeans,0.100877,1
2,Kmeans,0.36349,1
2,Kmeans,0.234081,1
2,Kmeans,0.372488,1
2,Kmeans,0.074856,0
2,Kmeans,0.116261,0
2,Kmeans,0.054262,0
2,Kmeans,0.217679,1
2,Kmeans,0.211673,0
2,Kmeans,0.050546,0
2,Kmeans,0.160117,0
2,Kmeans,0.160117,0
2,Kmeans,-0.065139,0
2,Kmeans,0.119175,0
2,Kmeans,0.229556,1
2,Kmeans,0.116667,0
2,Kmeans,0.219271,1
2,Kmeans,0.091605,0
2,Kmeans,0.313652,1
2,Kmeans,0.227586,0
2,Kmeans,0.193846,0
2,Kmeans,0.016171,0
2,Kmeans,0.349322,1
2,Kmeans,0.124699,0
2,Kmeans,0.079193,0
2,Kmeans,0.219434,1
2,Kmeans,0.31339,1
2,Kmeans,0.206727,0
2,Kmeans,0.005382,0
2,Kmeans,0.340312,1
2,Kmeans,0.329761,1
2,Kmeans,0.01051,0
2,Kmeans,0.079951,1
2,Kmeans,0.347301,1
2,Kmeans,0.050782,1
2,Kmeans,0.029922,0
2,Kmeans,0.307843,1
2,Kmeans,0.22128,1
2,Kmeans,0.14566,0
2,Kmeans,-0.025554,0
2,Kmeans,0.336398,1
2,Kmeans,0.398177,1
2,Kmeans,0.07356,0
2,Kmeans,0.174713,0
2,Kmeans,0.102984,0
2,Kmeans,0.094256,0
2,Kmeans,0.119921,1
2,Kmeans,0.229556,1
2,Kmeans,0.16065,1
2,Kmeans,0.166616,0
2,Kmeans,0.146677,0
2,Kmeans,0.143924,0
2,Kmeans,0.016108,0
2,Kmeans,-0.027026,0
2,Kmeans,0.057677,0
2,Kmeans,0.341414,1
2,Kmeans,0.006108,0
2,Kmeans,0.152257,0
2,Kmeans,0.302043,0
2,Kmeans,0.28084,1
2,Kmeans,0.079193,0
2,Kmeans,0.103258,1
2,Kmeans,0.07161,0
2,Kmeans,0.105934,0
2,Kmeans,0.224231,0
2,Kmeans,0.274888,0
2,Kmeans,0.224231,0
2,Kmeans,0.348888,1
2,Kmeans,0.267044,0
2,Kmeans,0.327725,1
2,Kmeans,0.145564,0
2,Kmeans,0.110373,0
2,Kmeans,0.01905,0
2,Kmeans,0.079193,0
2,Kmeans,0.281201,0
2,Kmeans,0.303154,1
2,Kmeans,0.014014,0
2,Kmeans,-0.061129,0
2,Kmeans,0.130871,0
2,Kmeans,0.078059,0
2,Kmeans,0.194526,1
2,Kmeans,0.30454,0
2,Kmeans,0.134396,1
2,Kmeans,0.244636,1
2,Kmeans,0.224231,0
2,Kmeans,0.105894,0
2,Kmeans,0.105095,0
2,Kmeans,0.058157,1
2,Kmeans,0.168269,0
2,Kmeans,0.29337,1
2,Kmeans,0.192335,1
2,Kmeans,-0.053021,0
2,Kmeans,0.405543,1
2,Kmeans,-0.082423,0
2,Kmeans,0.09922,0
2,Kmeans,0.136805,0
2,Kmeans,0.223536,1
2,Kmeans,0.347301,1
2,Kmeans,0.335532,1
2,Kmeans,0.063484,0
2,Kmeans,0.115564,1
2,Kmeans,0.108532,0
2,Kmeans,0.142374,0
2,Kmeans,0.039504,0
2,Kmeans,-0.060995,0
2,Kmeans,0.177865,0
2,Kmeans,0.141254,0
2,Kmeans,0.243239,1
2,Kmeans,0.039504,0
2,Kmeans,0.196725,0
2,Kmeans,0.059276,0
2,Kmeans,0.247819,1
2,Kmeans,0.159896,1
2,Kmeans,0.208277,0
2,Kmeans,0.189736,0
2,Kmeans,0.378861,1
2,Kmeans,0.058907,0
2,Kmeans,0.329982,1
2,Kmeans,0.329251,1
2,Kmeans,0.038166,0
2,Kmeans,0.186067,1
2,Kmeans,0.289081,1
2,Kmeans,0.137513,1
2,Kmeans,0.169636,1
2,Kmeans,0.134767,0
2,Kmeans,0.026996,0
2,Kmeans,0.017521,0
2,Kmeans,-0.065139,0
2,Kmeans,0.229556,1
2,Kmeans,0.199203,0
2,Kmeans,0.329761,1
2,Kmeans,0.350839,1
2,Kmeans,0.29337,1
2,Kmeans,0.339596,1
2,Kmeans,0.005137,0
2,Kmeans,0.203125,1
2,Kmeans,0.128424,1
2,Kmeans,0.178524,0
2,Kmeans,0.122272,1
2,Kmeans,0.273667,0
2,Kmeans,0.299324,1
2,Kmeans,0.085215,0
2,Kmeans,0.229556,1
2,Kmeans,0.170727,1
2,Kmeans,0.149622,0
2,Kmeans,-0.050884,0
2,Kmeans,-0.065139,0
2,Kmeans,0.100877,1
2,Kmeans,0.130871,0
2,Kmeans,0.195218,1
2,Kmeans,0.219563,0
2,Kmeans,0.173914,0
2,Kmeans,0.222073,0
2,Kmeans,0.2687,1
2,Kmeans,0.203242,1
2,Kmeans,-0.073236,0
2,Kmeans,0.281944,1
2,Kmeans,0.273001,1
2,Kmeans,0.266389,1
2,Kmeans,0.239828,0
2,Kmeans,0.232191,0
2,Kmeans,0.209428,0
2,Kmeans,0.378335,1
2,Kmeans,0.100877,1
2,Kmeans,0.092381,0
2,Kmeans,0.305892,1
2,Kmeans,-0.006602,0
2,Kmeans,0.366057,1
2,Kmeans,0.329713,1
2,Kmeans,0.280442,0
2,Kmeans,0.074856,0
2,Kmeans,-0.011684,0
2,Kmeans,0.100451,0
2,Kmeans,0.333225,1
2,Kmeans,0.371208,1
2,Kmeans,0.220446,1
2,Kmeans,0.024184,0
2,Kmeans,0.147776,1
2,Kmeans,0.213638,0
2,Kmeans,0.192984,0
2,Kmeans,0.29614,1
2,Kmeans,0.171487,1
2,Kmeans,-0.039774,0
2,Kmeans,0.24346,1
2,Kmeans,0.295277,1
2,Kmeans,0.07266,1
2,Kmeans,0.357932,1
2,Kmeans,0.16065,1
2,Kmeans,0.074856,0
2,Kmeans,0.109654,0
2,Kmeans,0.228196,0
2,Kmeans,0.398177,1
2,Kmeans,0.136246,0
2,Kmeans,0.183695,0
2,Kmeans,0.283577,0
2,Kmeans,-0.036632,0
2,Kmeans,0.219325,0
2,Kmeans,0.237165,1
2,Kmeans,0.282842,1
2,Kmeans,-0.018127,0
2,Kmeans,0.323104,1
2,Kmeans,0.259796,0
2,Kmeans,0.100262,0
2,Kmeans,0.185153,0
2,Kmeans,0.276297,0
2,Kmeans,0.280442,0
2,Kmeans,0.126183,1
2,Kmeans,0.124076,1
2,Kmeans,0.369537,1
2,Kmeans,0.057022,0
2,Kmeans,0.190359,0
2,Kmeans,0.084574,0
2,Kmeans,0.038166,0
2,Kmeans,0.170733,1
2,Kmeans,0.170324,1
2,Kmeans,0.079193,0
2,Kmeans,0.228794,0
2,Kmeans,0.373759,1
2,Kmeans,-0.080362,0
2,Kmeans,0.059886,0
2,Kmeans,0.351065,1
2,Kmeans,0.229556,1
2,Kmeans,0.091709,0
2,Kmeans,0.113236,0
2,Kmeans,0.347855,1
2,Kmeans,0.146652,0
2,Kmeans,0.289247,1
2,Kmeans,0.211144,0
2,Kmeans,-0.065139,0
2,Kmeans,0.055357,0
2,Kmeans,0.107232,0
2,Kmeans,0.252287,1
2,Kmeans,-0.017866,0
2,Kmeans,0.117328,0
2,Kmeans,0.038166,0
2,Kmeans,0.141521,0
2,Kmeans,0.23323,1
2,Kmeans,0.363108,1
2,Kmeans,0.174667,0
2,Kmeans,0.113376,1
2,Kmeans,0.410202,1
2,Kmeans,0.178982,0
