k,type,score,label
3,Kmeans,0.376752,0
3,Kmeans,0.123022,0
3,Kmeans,0.46514,0
3,Kmeans,0.24562,1
3,Kmeans,0.358733,2
3,Kmeans,0.263694,2
3,Kmeans,0.227094,2
3,Kmeans,0.470745,0
3,Kmeans,0.32171,2
3,Kmeans,0.226721,2
3,Kmeans,0.156808,1
3,Kmeans,0.188008,2
3,Kmeans,0.325215,0
3,Kmeans,0.154132,0
3,Kmeans,0.194052,2
3,Kmeans,0.174195,2
3,Kmeans,0.266471,2
3,Kmeans,0.032735,2
3,Kmeans,0.274829,0
3,Kmeans,0.053738,1
3,Kmeans,0.060868,1
3,Kmeans,0.262678,2
3,Kmeans,0.345368,2
3,Kmeans,0.26533,2
3,Kmeans,0.137761,1
3,Kmeans,0.322064,0
3,Kmeans,0.326735,1
3,Kmeans,0.392084,0
3,Kmeans,0.081768,2
3,Kmeans,0.300285,2
3,Kmeans,0.340941,2
3,Kmeans,0.420853,0
3,Kmeans,0.218668,1
3,Kmeans,0.499957,0
3,Kmeans,0.238981,2
3,Kmeans,0.00858,1
3,Kmeans,0.037035,1
3,Kmeans,0.240808,2
3,Kmeans,0.22539,2
3,Kmeans,0.45041,0
3,Kmeans,0.114559,2
3,Kmeans,0.192934,2
3,Kmeans,0.152383,2
3,Kmeans,0.32629,1
3,Kmeans,0.155323,0
3,Kmeans,0.298229,2
3,Kmeans,0.131913,1
3,Kmeans,0.139015,2
3,Kmeans,0.460331,0
3,Kmeans,0.362404,1
3,Kmeans,0.347055,0
3,Kmeans,0.209439,2
3,Kmeans,0.013536,1
3,Kmeans,0.249289,1
3,Kmeans,0.236158,1
3,Kmeans,0.11446,1
3,Kmeans,0.300557,2
3,Kmeans,0.396823,0
3,Kmeans,0.225641,2
3,Kmeans,0.253669,2
3,Kmeans,0.219215,2
3,Kmeans,0.234364,2
3,Kmeans,0.229443,2
3,Kmeans,0.09298,2
3,Kmeans,0.27902,2
3,Kmeans,0.171595,2
3,Kmeans,0.115386,1
3,Kmeans,0.202529,2
3,Kmeans,0.206852,0
3,Kmeans,0.257079,2
3,Kmeans,0.014447,2
3,Kmeans,0.189376,2
3,Kmeans,0.432286,0
3,Kmeans,0.044532,2
3,Kmeans,0.388769,0
3,Kmeans,0.228523,1
3,Kmeans,0.479179,0
3,Kmeans,0.325028,2
3,Kmeans,0.103291,2
3,Kmeans,0.13894,2
3,Kmeans,0.234765,0
3,Kmeans,0.27134,2
3,Kmeans,0.276944,2
3,Kmeans,0.186215,0
3,Kmeans,0.305137,2
3,Kmeans,0.354022,2
3,Kmeans,0.167595,1
3,Kmeans,0.327119,0
3,Kmeans,0.100693,1
3,Kmeans,0.103361,2
3,Kmeans,0.38255,2
3,Kmeans,0.193089,2
3,Kmeans,0.244433,2
3,Kmeans,0.296847,2
3,Kmeans,0.12408,0
3,Kmeans,0.300299,1
3,Kmeans,0.33056,0
3,Kmeans,0.479522,0
3,Kmeans,0.158466,2
3,Kmeans,0.336874,0
3,Kmeans,0.417119,0
3,Kmeans,0.014976,1
3,Kmeans,0.136172,1
3,Kmeans,0.076939,1
3,Kmeans,0.201436,2
3,Kmeans,0.327903,1
3,Kmeans,0.240555,2
3,Kmeans,0.211018,2
3,Kmeans,0.328066,2
3,Kmeans,0.044511,2
3,Kmeans,0.214712,2
3,Kmeans,0.080372,1
3,Kmeans,0.267162,2
3,Kmeans,0.278141,2
3,Kmeans,0.048592,2
3,Kmeans,0.161854,1
3,Kmeans,0.026434,1
3,Kmeans,0.347217,1
3,Kmeans,0.344942,0
3,Kmeans,0.345331,2
3,Kmeans,0.349544,2
3,Kmeans,0.363269,2
3,Kmeans,-0.053253,1
3,Kmeans,0.412893,0
3,Kmeans,0.073422,1
3,Kmeans,0.275825,2
3,Kmeans,0.042932,1
3,Kmeans,0.132686,1
3,Kmeans,0.21511,0
3,Kmeans,0.335565,2
3,Kmeans,0.080714,2
3,Kmeans,0.313844,2
3,Kmeans,0.322647,0
3,Kmeans,0.082169,1
3,Kmeans,0.158255,1
3,Kmeans,0.106412,2
3,Kmeans,0.220375,1
3,Kmeans,0.409071,0
3,Kmeans,0.247327,2
3,Kmeans,0.08709,2
3,Kmeans,0.261207,1
3,Kmeans,0.210013,1
3,Kmeans,0.19235,1
3,Kmeans,0.360288,2
3,Kmeans,0.442818,0
3,Kmeans,0.237108,2
3,Kmeans,0.406486,0
3,Kmeans,0.306781,0
3,Kmeans,0.347784,0
3,Kmeans,0.067577,1
3,Kmeans,0.358605,1
3,Kmeans,0.046014,1
3,Kmeans,0.287018,2
3,Kmeans,0.37096,0
3,Kmeans,0.494013,0
3,Kmeans,0.324692,2
3,Kmeans,0.368904,0
3,Kmeans,-0.086294,1
3,Kmeans,0.080601,1
3,Kmeans,0.173253,1
3,Kmeans,0.171596,2
3,Kmeans,0.12294,2
3,Kmeans,0.241638,2
3,Kmeans,0.352354,0
3,Kmeans,0.380722,1
3,Kmeans,0.262557,1
3,Kmeans,0.286269,2
3,Kmeans,0.28083,1
3,Kmeans,-0.085112,1
3,Kmeans,0.286901,2
3,Kmeans,0.194249,1
3,Kmeans,0.207987,2
3,Kmeans,0.293604,0
3,Kmeans,0.066769,1
3,Kmeans,0.368473,1
3,Kmeans,0.435046,0
3,Kmeans,0.185059,1
3,Kmeans,0.192348,2
3,Kmeans,0.133131,1
3,Kmeans,0.255337,1
3,Kmeans,0.202562,1
3,Kmeans,0.348654,2
3,Kmeans,0.169307,0
3,Kmeans,0.237159,2
3,Kmeans,0.296789,0
3,Kmeans,0.453009,0
3,Kmeans,0.277644,2
3,Kmeans,0.296663,2
3,Kmeans,0.103403,2
3,Kmeans,0.371709,1
3,Kmeans,0.312431,2
3,Kmeans,0.124374,2
3,Kmeans,0.263345,0
3,Kmeans,0.113832,2
3,Kmeans,0.026255,1
3,Kmeans,0.244068,2
3,Kmeans,0.182156,2
3,Kmeans,0.146212,0
3,Kmeans,0.113803,2
3,Kmeans,0.298755,1
3,Kmeans,0.279425,2
3,Kmeans,0.298014,2
3,Kmeans,0.434785,0
3,Kmeans,0.012315,1
3,Kmeans,0.069593,2
3,Kmeans,0.47259,0
3,Kmeans,0.408358,0
3,Kmeans,0.464743,0
3,Kmeans,0.500283,0
3,Kmeans,0.36318,1
3,Kmeans,0.047404,1
3,Kmeans,0.449657,0
3,Kmeans,0.307043,2
3,Kmeans,0.350305,0
3,GMM,-0.036805,0
3,GMM,0.189623,1
3,GMM,-0.050408,1
3,GMM,0.259005,0
3,GMM,0.200239,1
3,GMM,0.322313,2
3,GMM,0.253509,1
3,GMM,0.291018,2
3,GMM,0.149684,1
3,GMM,0.25861,1
3,GMM,0.043919,0
3,GMM,0.305197,1
3,GMM,0.121554,1
3,GMM,0.471912,2
3,GMM,0.281612,2
3,GMM,0.224473,1
3,GMM,0.014213,0
3,GMM,0.220695,1
3,GMM,0.354587,1
3,GMM,-0.057415,0
3,GMM,0.443322,2
3,GMM,0.261841,1
3,GMM,0.406573,2
3,GMM,0.258245,2
3,GMM,0.263802,1
3,GMM,0.257747,1
3,GMM,0.508576,2
3,GMM,0.309165,2
3,GMM,0.235736,1
3,GMM,-0.256116,0
3,GMM,0.180319,0
3,GMM,0.36273,2
3,GMM,-0.03945,0
3,GMM,0.495177,2
3,GMM,0.062252,0
3,GMM,0.322929,1
3,GMM,0.235425,1
3,GMM,0.215967,1
3,GMM,0.483488,2
3,GMM,0.319869,1
3,GMM,0.237272,1
3,GMM,0.14514,0
3,GMM,0.175961,1
3,GMM,0.382303,2
3,GMM,0.244641,2
3,GMM,0.201937,1
3,GMM,0.133371,1
3,GMM,0.275269,1
3,GMM,0.071255,1
3,GMM,0.363127,2
3,GMM,0.090885,0
3,GMM,0.152445,2
3,GMM,0.288956,1
3,GMM,0.342937,1
3,GMM,0.261317,1
3,GMM,-0.050048,0
3,GMM,0.384174,2
3,GMM,0.27662,0
3,GMM,-0.369351,0
3,GMM,0.09196,1
3,GMM,0.30272,1
3,GMM,0.357321,1
3,GMM,0.462008,2
3,GMM,0.059776,0
3,GMM,0.485512,2
3,GMM,0.234704,1
3,GMM,0.274386,2
3,GMM,0.236135,2
3,GMM,0.254176,1
3,GMM,0.238441,1
3,GMM,0.389752,2
3,GMM,0.138604,1
3,GMM,0.202184,1
3,GMM,0.185513,1
3,GMM,0.127588,0
3,GMM,0.238747,2
3,GMM,0.268236,1
3,GMM,0.089202,0
3,GMM,0.123158,1
3,GMM,0.513028,2
3,GMM,0.327842,0
3,GMM,0.414624,2
3,GMM,0.175302,1
3,GMM,0.271789,2
3,GMM,0.263908,0
3,GMM,0.067417,0
3,GMM,0.180523,2
3,GMM,0.297748,1
3,GMM,0.397834,2
3,GMM,0.213147,1
3,GMM,0.281735,1
3,GMM,0.220808,1
3,GMM,0.24203,1
3,GMM,0.24229,1
3,GMM,0.080233,1
3,GMM,0.233137,1
3,GMM,0.130184,1
3,GMM,0.04465,0
3,GMM,0.190926,1
3,GMM,0.212019,2
3,GMM,0.250931,1
3,GMM,0.056537,1
3,GMM,0.207718,1
3,GMM,0.506465,2
3,GMM,0.082346,1
3,GMM,0.436763,2
3,GMM,0.207753,0
3,GMM,0.512809,2
3,GMM,0.303835,1
3,GMM,0.139101,1
3,GMM,0.160663,1
3,GMM,0.221593,2
3,GMM,0.255577,1
3,GMM,0.246778,1
3,GMM,0.310762,2
3,GMM,0.293807,1
3,GMM,0.333831,1
3,GMM,0.165364,0
3,GMM,0.395019,2
3,GMM,0.063801,0
3,GMM,0.139919,1
3,GMM,0.344896,1
3,GMM,0.176646,1
3,GMM,0.251805,1
3,GMM,0.245605,1
3,GMM,0.237052,2
3,GMM,0.270511,0
3,GMM,0.437994,2
3,GMM,0.481658,2
3,GMM,0.148694,1
3,GMM,0.365397,2
3,GMM,0.44722,2
3,GMM,0.270831,2
3,GMM,0.08763,0
3,GMM,0.217354,2
3,GMM,0.200502,1
3,GMM,0.239289,0
3,GMM,0.268226,1
3,GMM,0.222479,1
3,GMM,0.32083,1
3,GMM,0.061761,1
3,GMM,0.235859,1
3,GMM,-0.114706,0
3,GMM,0.229475,1
3,GMM,0.262265,1
3,GMM,0.066797,1
3,GMM,0.033023,0
3,GMM,0.039909,0
3,GMM,0.333963,0
3,GMM,0.38759,2
3,GMM,0.332649,1
3,GMM,0.338464,1
3,GMM,0.349331,1
3,GMM,0.045041,0
3,GMM,0.415756,2
3,GMM,0.048831,0
3,GMM,0.236305,1
3,GMM,0.247537,2
3,GMM,0.022792,0
3,GMM,0.363953,2
3,GMM,0.317661,1
3,GMM,0.132275,1
3,GMM,0.320596,1
3,GMM,0.316514,2
3,GMM,0.165771,2
3,GMM,-0.086059,0
3,GMM,0.139813,1
3,GMM,0.261201,0
3,GMM,0.362004,2
3,GMM,0.250827,1
3,GMM,0.14908,1
3,GMM,0.138279,0
3,GMM,0.002708,0
3,GMM,0.058419,0
3,GMM,0.335611,1
3,GMM,0.47172,2
3,GMM,0.239624,1
3,GMM,0.485241,2
3,GMM,0.459134,2
3,GMM,0.393285,2
3,GMM,0.156905,2
3,GMM,0.331949,0
3,GMM,0.028517,0
3,GMM,0.279277,1
3,GMM,0.290064,2
3,GMM,0.455375,2
3,GMM,0.314392,1
3,GMM,0.399347,2
3,GMM,0.309253,2
3,GMM,0.127965,0
3,GMM,0.049133,0
3,GMM,0.171941,1
3,GMM,0.114993,1
3,GMM,0.248859,1
3,GMM,0.417536,2
3,GMM,0.312921,0
3,GMM,0.223228,0
3,GMM,0.272059,1
3,GMM,0.135834,0
3,GMM,0.208719,2
3,GMM,0.254479,1
3,GMM,-0.067986,0
3,GMM,0.159721,1
3,GMM,0.222039,2
3,GMM,0.037018,0
3,GMM,0.330622,0
3,GMM,0.510536,2
3,GMM,-0.036615,0
3,GMM,0.214562,1
3,GMM,0.133654,0
3,GMM,0.220314,0
3,GMM,-0.053237,0
3,GMM,0.313294,1
3,GMM,0.173252,2
3,GMM,0.249677,1
3,GMM,-0.268193,0
3,GMM,0.46218,2
3,GMM,0.255898,1
3,GMM,0.317082,1
3,GMM,0.091633,1
3,GMM,0.289134,0
3,GMM,0.304728,1
3,GMM,0.144804,1
3,GMM,0.373446,2
3,GMM,0.089398,1
3,GMM,0.162161,2
3,GMM,0.240315,1
3,GMM,0.213905,1
3,GMM,-0.091001,0
3,GMM,0.144608,1
3,GMM,0.227275,0
3,GMM,0.278658,1
3,GMM,0.312836,1
3,GMM,0.485489,2
3,GMM,0.270525,2
3,GMM,0.057443,1
3,GMM,0.446796,2
3,GMM,0.468155,2
3,GMM,0.490944,2
3,GMM,0.498861,2
3,GMM,0.316997,0
3,GMM,-0.014645,0
3,GMM,0.447973,2
3,GMM,0.335272,1
3,GMM,0.292126,2
4,Kmeans,0.032066,0
4,Kmeans,0.174507,1
4,Kmeans,0.023269,2
4,Kmeans,0.280511,0
4,Kmeans,0.209521,3
4,Kmeans,0.28761,2
4,Kmeans,0.491719,1
4,Kmeans,0.0952,2
4,Kmeans,0.161023,3
4,Kmeans,0.232922,1
4,Kmeans,0.169364,0
4,Kmeans,0.241198,1
4,Kmeans,0.140712,1
4,Kmeans,0.414375,2
4,Kmeans,0.214707,2
4,Kmeans,0.437785,1
