k,type,score,label
2,Kmeans,0.601512,1
2,Kmeans,0.448984,1
2,Kmeans,0.695844,0
2,Kmeans,0.276811,0
2,Kmeans,0.715554,1
2,Kmeans,0.645448,0
2,Kmeans,0.164797,0
2,Kmeans,0.201384,0
2,Kmeans,0.472145,0
2,Kmeans,0.656414,1
2,Kmeans,0.501765,0
2,Kmeans,0.69763,0
2,Kmeans,0.524545,0
2,Kmeans,0.684742,1
2,Kmeans,0.705499,0
2,Kmeans,0.736526,1
2,Kmeans,0.296858,0
2,Kmeans,0.590982,1
2,Kmeans,0.62884,0
2,Kmeans,0.047419,0
2,Kmeans,0.424305,1
2,Kmeans,0.688254,0
2,Kmeans,0.725556,1
2,Kmeans,0.604443,0
2,Kmeans,0.651562,0
2,Kmeans,0.615463,0
2,Kmeans,0.310987,0
2,Kmeans,0.603097,0
2,Kmeans,0.700418,1
2,Kmeans,0.710989,0
2,Kmeans,0.454454,0
2,Kmeans,0.668217,0
2,Kmeans,0.629211,0
2,Kmeans,0.73424,1
2,Kmeans,0.703388,0
2,Kmeans,0.633679,1
2,Kmeans,0.58078,0
2,Kmeans,0.663158,1
2,Kmeans,0.702091,1
2,Kmeans,0.592642,1
2,Kmeans,0.285063,0
2,Kmeans,0.649638,1
2,Kmeans,0.600025,0
2,Kmeans,0.353598,1
2,Kmeans,0.455671,0
2,Kmeans,0.702229,1
2,Kmeans,0.660087,0
2,Kmeans,0.69532,0
2,Kmeans,0.660057,1
2,Kmeans,0.472993,0
2,Kmeans,0.694798,0
2,Kmeans,0.692781,0
2,Kmeans,0.616036,1
2,Kmeans,0.405882,0
2,Kmeans,0.136963,1
2,Kmeans,0.725901,0
2,Kmeans,0.047735,0
2,Kmeans,0.691742,0
2,Kmeans,0.657517,0
2,Kmeans,0.584336,1
2,Kmeans,0.641676,0
2,Kmeans,0.726246,1
2,Kmeans,0.588145,1
2,Kmeans,0.022246,0
2,Kmeans,0.703886,1
2,Kmeans,0.734865,1
2,Kmeans,0.561326,1
2,Kmeans,0.461965,0
2,Kmeans,0.538104,1
2,Kmeans,0.662825,0
2,Kmeans,0.542578,0
2,Kmeans,0.705292,0
2,Kmeans,0.252998,0
2,Kmeans,0.590378,0
2,Kmeans,0.734722,1
2,Kmeans,0.61109,0
2,Kmeans,0.152929,0
2,Kmeans,0.718747,0
2,Kmeans,0.658439,0
2,Kmeans,0.722643,1
2,Kmeans,0.351288,1
2,Kmeans,0.606559,0
2,Kmeans,0.689652,0
2,Kmeans,0.705853,1
2,Kmeans,0.718761,0
2,Kmeans,0.699222,0
2,Kmeans,0.724397,0
2,Kmeans,0.184306,1
2,Kmeans,0.736797,1
2,Kmeans,0.349936,1
2,Kmeans,0.484341,0
2,Kmeans,0.58333,1
2,Kmeans,0.391213,1
2,Kmeans,0.710231,1
2,Kmeans,0.719678,0
2,Kmeans,0.612976,0
2,Kmeans,0.65038,0
2,Kmeans,0.694907,1
2,Kmeans,0.435511,1
2,Kmeans,0.487201,1
2,Kmeans,0.72247,0
2,Kmeans,0.727206,0
2,Kmeans,0.736056,1
2,Kmeans,0.680194,0
2,Kmeans,0.661702,0
2,Kmeans,0.510404,0
2,Kmeans,0.465528,0
2,Kmeans,0.416093,0
2,Kmeans,0.727014,0
2,Kmeans,0.736266,1
2,Kmeans,0.678791,0
2,Kmeans,0.708163,1
2,Kmeans,0.729625,1
2,Kmeans,0.68962,1
2,Kmeans,0.604633,1
2,Kmeans,0.721198,0
2,Kmeans,0.361798,1
2,Kmeans,0.675722,0
2,Kmeans,0.719683,1
2,Kmeans,0.68725,1
2,Kmeans,0.688223,0
2,Kmeans,0.718929,1
2,Kmeans,0.610475,1
2,Kmeans,0.081475,1
2,Kmeans,0.443692,0
2,Kmeans,0.566218,0
2,Kmeans,0.515561,0
2,Kmeans,0.717265,0
2,Kmeans,0.725922,1
2,Kmeans,0.7268,0
2,Kmeans,0.725828,0
2,Kmeans,0.705845,0
2,Kmeans,0.519182,0
2,Kmeans,0.674228,1
2,Kmeans,0.53881,0
2,Kmeans,0.161154,0
2,Kmeans,0.626537,0
2,Kmeans,0.679918,1
2,Kmeans,0.634499,0
2,Kmeans,0.724184,0
2,Kmeans,0.73412,1
2,Kmeans,0.395836,1
2,Kmeans,0.665654,0
2,Kmeans,0.227346,1
2,Kmeans,0.725232,0
2,Kmeans,0.323806,1
2,Kmeans,0.713397,0
2,Kmeans,0.548521,1
2,Kmeans,0.344792,0
2,Kmeans,0.736828,1
2,Kmeans,0.706259,1
2,Kmeans,0.531604,0
2,Kmeans,0.665083,0
2,Kmeans,0.527255,1
2,Kmeans,0.706987,0
2,Kmeans,0.726985,0
2,Kmeans,0.566685,1
2,Kmeans,0.64314,1
2,Kmeans,0.673005,0
2,Kmeans,0.183273,1
2,Kmeans,0.726925,0
2,Kmeans,0.593302,0
2,Kmeans,0.619854,1
2,Kmeans,0.09378,1
2,Kmeans,0.727189,0
2,Kmeans,0.596983,0
2,Kmeans,0.723411,0
2,Kmeans,0.725174,1
2,Kmeans,0.565488,1
2,Kmeans,0.687206,1
2,Kmeans,0.696998,1
2,Kmeans,0.719788,1
2,Kmeans,0.627932,1
2,Kmeans,0.726183,1
2,Kmeans,0.683623,0
2,Kmeans,0.664505,1
2,Kmeans,0.708847,1
2,Kmeans,0.694981,0
2,Kmeans,0.736583,1
2,GMM,-0.089536,0
2,GMM,0.660062,0
2,GMM,0.70569,1
2,GMM,0.69021,0
2,GMM,0.719243,0
2,GMM,0.729144,1
2,GMM,0.588579,0
2,GMM,0.67611,1
2,GMM,0.28354,0
2,GMM,0.70945,0
2,GMM,0.16032,1
2,GMM,0.603547,0
2,GMM,0.587713,0
2,GMM,0.665483,1
2,GMM,0.662605,1
2,GMM,0.201894,0
2,GMM,0.255005,1
2,GMM,0.554089,0
2,GMM,0.711669,0
2,GMM,0.603904,1
2,GMM,0.729251,1
2,GMM,0.708778,0
2,GMM,0.74741,1
2,GMM,0.739961,1
2,GMM,0.719028,0
2,GMM,0.698343,0
2,GMM,0.701105,1
2,GMM,0.750065,1
2,GMM,0.708718,0
2,GMM,0.668017,1
2,GMM,0.231285,0
2,GMM,0.726734,1
2,GMM,0.630535,1
2,GMM,0.64356,1
2,GMM,0.684087,0
2,GMM,0.718889,0
2,GMM,0.634433,0
2,GMM,0.373452,0
2,GMM,0.64989,1
2,GMM,0.708141,0
2,GMM,0.719525,0
2,GMM,0.719486,0
2,GMM,0.719337,0
2,GMM,0.742635,1
2,GMM,0.64945,1
2,GMM,0.405697,0
2,GMM,0.480733,0
2,GMM,0.642434,0
2,GMM,0.487557,0
2,GMM,0.745375,1
2,GMM,0.467422,1
2,GMM,0.553394,1
2,GMM,0.617579,0
2,GMM,0.715186,0
2,GMM,0.479892,0
2,GMM,-0.11553,0
2,GMM,0.706381,1
2,GMM,0.696307,0
2,GMM,0.750066,1
2,GMM,0.717877,1
2,GMM,0.719401,0
2,GMM,0.699763,0
2,GMM,0.746527,1
2,GMM,0.360519,0
2,GMM,0.642846,1
2,GMM,0.664799,0
2,GMM,0.575868,1
2,GMM,0.390893,1
2,GMM,0.696558,0
2,GMM,0.344504,0
2,GMM,0.732599,1
2,GMM,0.654698,0
2,GMM,0.250752,0
2,GMM,0.281316,0
2,GMM,0.508936,0
2,GMM,0.643202,1
2,GMM,0.533866,0
2,GMM,0.698007,0
2,GMM,0.517693,0
2,GMM,0.701882,1
2,GMM,0.70431,0
2,GMM,0.748212,1
2,GMM,0.361334,0
2,GMM,0.563029,1
2,GMM,0.618966,0
2,GMM,0.153009,0
2,GMM,0.36093,1
2,GMM,0.690303,0
2,GMM,0.731774,1
2,GMM,0.595155,0
2,GMM,0.641215,0
2,GMM,0.605892,0
2,GMM,0.373195,0
2,GMM,0.593846,0
2,GMM,0.698395,1
2,GMM,0.708654,0
2,GMM,0.494031,0
2,GMM,0.673671,0
2,GMM,0.641123,0
2,GMM,0.744157,1
2,GMM,0.69331,0
2,GMM,0.615256,1
2,GMM,0.572194,0
2,GMM,0.679773,1
2,GMM,0.700539,1
2,GMM,0.606776,1
2,GMM,0.351432,0
2,GMM,0.665903,1
2,GMM,0.616598,0
2,GMM,0.275,1
2,GMM,0.495058,0
2,GMM,0.700718,1
2,GMM,0.649585,0
2,GMM,0.696129,0
2,GMM,0.64769,1
2,GMM,0.509651,0
2,GMM,0.695701,0
2,GMM,0.682359,0
2,GMM,0.631123,1
2,GMM,0.453032,0
2,GMM,-0.033669,0
2,GMM,0.717714,0
2,GMM,0.153272,0
2,GMM,0.693184,0
2,GMM,0.664763,0
2,GMM,0.554931,1
2,GMM,0.651548,0
2,GMM,0.742551,1
2,GMM,0.602091,1
2,GMM,0.13212,0
2,GMM,0.702871,1
2,GMM,0.749252,1
2,GMM,0.527001,1
2,GMM,0.500362,0
2,GMM,0.498877,1
2,GMM,0.669185,0
2,GMM,0.568226,0
2,GMM,0.695302,0
2,GMM,0.324526,0
2,GMM,0.608478,0
2,GMM,0.744883,1
2,GMM,0.601626,0
2,GMM,0.240846,0
2,GMM,0.714455,0
2,GMM,0.647965,0
2,GMM,0.72774,1
2,GMM,0.272191,1
2,GMM,0.62209,0
2,GMM,0.679165,0
2,GMM,0.70545,1
2,GMM,0.714465,0
2,GMM,0.699288,0
2,GMM,0.715938,0
2,GMM,-0.085836,0
2,GMM,0.749881,1
2,GMM,0.270548,1
2,GMM,0.519199,0
2,GMM,0.553707,1
2,GMM,0.32073,1
2,GMM,0.727432,1
2,GMM,0.715122,0
2,GMM,0.603464,0
2,GMM,0.640058,0
2,GMM,0.69137,1
2,GMM,0.374535,1
2,GMM,0.437245,1
2,GMM,0.717045,0
2,GMM,0.719514,0
2,GMM,0.750007,1
2,GMM,0.669588,0
2,GMM,0.651176,0
2,GMM,0.541141,0
2,GMM,0.503364,0
2,GMM,0.461649,0
2,GMM,0.719167,0
2,GMM,0.747529,1
2,GMM,0.668173,0
2,GMM,0.725395,1
2,GMM,0.74528,1
2,GMM,0.706839,1
2,GMM,0.579678,1
2,GMM,0.716183,0
2,GMM,0.284972,1
2,GMM,0.665091,0
2,GMM,0.736552,1
2,GMM,0.704438,1
2,GMM,0.677713,0
2,GMM,0.735837,1
2,GMM,0.586819,1
2,GMM,0.025429,0
2,GMM,0.484952,0
2,GMM,0.558079,0
2,GMM,0.508983,0
2,GMM,0.708112,0
2,GMM,0.742271,1
2,GMM,0.719623,0
2,GMM,0.717622,0
2,GMM,0.695884,0
2,GMM,0.548531,0
2,GMM,0.665276,1
2,GMM,0.565055,0
2,GMM,0.247712,0
2,GMM,0.63888,0
2,GMM,0.672401,1
2,GMM,0.64555,0
2,GMM,0.71816,0
2,GMM,0.748722,1
2,GMM,0.326347,1
2,GMM,0.65508,0
2,GMM,-0.136069,0
2,GMM,0.716909,0
2,GMM,0.238814,1
2,GMM,0.71048,0
2,GMM,0.511492,1
2,GMM,0.40159,0
2,GMM,0.749638,1
2,GMM,0.723501,1
2,GMM,0.558989,0
2,GMM,0.654514,0
2,GMM,0.485743,1
2,GMM,0.705494,0
2,GMM,0.719658,0
2,GMM,0.533498,1
2,GMM,0.659208,1
2,GMM,0.662379,0
2,GMM,-0.084678,0
2,GMM,0.719657,0
2,GMM,0.584336,0
2,GMM,0.598299,1
2,GMM,0.012859,0
2,GMM,0.719462,0
2,GMM,0.614039,0
2,GMM,0.714823,0
2,GMM,0.741604,1
2,GMM,0.532046,1
2,GMM,0.681597,1
2,GMM,0.714244,1
2,GMM,0.736651,1
2,GMM,0.643494,1
2,GMM,0.742497,1
2,GMM,0.686469,0
2,GMM,0.653195,1
2,GMM,0.726072,1
2,GMM,0.684617,0
2,GMM,0.750066,1
3,Kmeans,0.717909,2
3,Kmeans,0.670313,0
3,Kmeans,0.729595,1
3,Kmeans,0.675527,0
3,Kmeans,0.616176,0
3,Kmeans,0.746306,1
3,Kmeans,0.404282,2
3,Kmeans,0.044374,1
3,Kmeans,0.710273,2
3,Kmeans,0.426442,0
3,Kmeans,0.699355,2
3,Kmeans,0.355392,2
3,Kmeans,0.590759,0
3,Kmeans,0.682671,1
3,Kmeans,0.034157,2
3,Kmeans,0.726782,2
3,Kmeans,0.672636,2
3,Kmeans,0.546266,0
3,Kmeans,0.646959,0
3,Kmeans,0.302872,2
3,Kmeans,0.469416,1
3,Kmeans,0.418124,0
3,Kmeans,0.629309,1
3,Kmeans,0.743379,1
3,Kmeans,0.618212,0
3,Kmeans,0.308457,0
3,Kmeans,0.724611,1
3,Kmeans,0.693795,1
3,Kmeans,0.417418,0
3,Kmeans,-0.005451,2
3,Kmeans,0.722003,2
3,Kmeans,0.449032,1
3,Kmeans,0.204661,2
3,Kmeans,0.654703,1
3,Kmeans,0.175519,0
3,Kmeans,0.571225,0
3,Kmeans,0.217815,2
3,Kmeans,0.678955,2
3,Kmeans,0.662925,1
3,Kmeans,0.411105,0
3,Kmeans,0.611603,0
3,Kmeans,0.612763,0
3,Kmeans,0.582724,0
3,Kmeans,0.582577,1
3,Kmeans,0.115578,2
3,Kmeans,0.66136,2
3,Kmeans,0.606016,2
3,Kmeans,0.170656,2
3,Kmeans,0.599227,2
3,Kmeans,0.606902,1
3,Kmeans,0.541105,2
3,Kmeans,0.427997,2
3,Kmeans,0.626786,0
3,Kmeans,0.638217,0
3,Kmeans,0.606797,2
3,Kmeans,0.712777,2
3,Kmeans,0.730265,1
3,Kmeans,0.288232,0
3,Kmeans,0.693748,1
3,Kmeans,0.379185,1
3,Kmeans,0.584825,0
3,Kmeans,0.667213,0
3,Kmeans,0.61905,1
3,Kmeans,0.684898,2
3,Kmeans,0.653731,1
3,Kmeans,0.673461,0
3,Kmeans,0.380294,2
3,Kmeans,0.603957,2
3,Kmeans,0.290675,0
3,Kmeans,0.691174,2
3,Kmeans,0.746713,1
3,Kmeans,0.079434,2
3,Kmeans,0.718218,2
3,Kmeans,0.710865,2
3,Kmeans,0.57325,2
3,Kmeans,0.147583,2
3,Kmeans,0.533419,2
3,Kmeans,0.305051,0
3,Kmeans,0.498212,0
3,Kmeans,0.725504,1
3,Kmeans,0.370508,0
3,Kmeans,0.641516,1
3,Kmeans,0.684547,2
3,Kmeans,0.408739,2
3,Kmeans,0.62834,0
3,Kmeans,0.733511,2
3,Kmeans,0.623248,2
3,Kmeans,0.23283,0
3,Kmeans,0.490769,1
3,Kmeans,0.60031,0
3,Kmeans,0.652848,0
3,Kmeans,0.613371,0
3,Kmeans,0.679081,2
3,Kmeans,0.598658,0
3,Kmeans,0.221178,1
3,Kmeans,0.416697,0
3,Kmeans,0.592184,2
3,Kmeans,0.077379,0
3,Kmeans,0.179039,2
3,Kmeans,0.595564,1
3,Kmeans,0.673946,0
3,Kmeans,0.264178,2
3,Kmeans,0.570275,0
3,Kmeans,0.699578,1
3,Kmeans,0.237912,1
3,Kmeans,0.603955,1
3,Kmeans,0.688573,2
3,Kmeans,0.68318,1
3,Kmeans,0.304869,2
3,Kmeans,0.665554,2
3,Kmeans,0.591006,2
3,Kmeans,0.239336,1
3,Kmeans,0.661515,0
3,Kmeans,0.286544,0
3,Kmeans,0.125033,2
3,Kmeans,0.572236,2
3,Kmeans,0.282546,0
3,Kmeans,0.677669,0
3,Kmeans,0.637515,1
3,Kmeans,0.629222,2
3,Kmeans,0.726991,2
3,Kmeans,0.62756,0
3,Kmeans,0.733479,2
3,Kmeans,0.259326,0
3,Kmeans,-0.009308,0
3,Kmeans,0.425098,2
3,Kmeans,0.105008,2
3,Kmeans,0.739511,1
3,Kmeans,0.597486,1
3,Kmeans,0.735742,2
3,Kmeans,0.256829,1
3,Kmeans,0.704026,1
3,Kmeans,0.471056,2
3,Kmeans,0.584602,2
3,Kmeans,0.507547,2
3,Kmeans,0.033906,0
3,Kmeans,0.461028,2
3,Kmeans,0.672513,0
3,Kmeans,0.698027,2
3,Kmeans,0.337447,2
3,Kmeans,0.60213,1
3,Kmeans,0.608305,0
3,Kmeans,0.720252,2
3,Kmeans,0.492442,0
3,Kmeans,0.659894,0
3,Kmeans,0.457019,1
3,Kmeans,0.666646,2
3,Kmeans,0.280163,2
3,Kmeans,0.677686,0
3,Kmeans,0.278096,1
3,Kmeans,0.492586,0
3,Kmeans,0.318242,0
3,Kmeans,0.635612,0
3,Kmeans,0.718592,2
3,Kmeans,0.675308,1
3,Kmeans,0.667253,2
3,Kmeans,0.557825,2
3,Kmeans,0.427426,2
3,Kmeans,0.645144,2
3,Kmeans,0.745827,1
3,Kmeans,0.502314,0
3,Kmeans,0.610524,0
3,Kmeans,0.651593,0
3,Kmeans,0.166392,1
3,Kmeans,0.614887,2
3,Kmeans,0.568403,2
3,Kmeans,0.534141,0
3,Kmeans,0.612059,0
3,Kmeans,0.694932,1
3,Kmeans,0.675509,0
3,Kmeans,0.663024,0
3,Kmeans,0.52013,2
3,Kmeans,0.580771,2
3,Kmeans,0.622474,2
3,Kmeans,0.616998,0
3,Kmeans,0.630881,1
3,Kmeans,0.675011,0
3,Kmeans,0.744883,1
3,Kmeans,0.728252,1
3,Kmeans,0.730674,1
3,Kmeans,0.371128,2
3,Kmeans,0.519224,0
3,Kmeans,0.661444,2
3,Kmeans,0.673619,0
3,Kmeans,0.74628,1
3,Kmeans,0.7283,1
3,Kmeans,0.6775,0
3,Kmeans,0.746487,1
3,Kmeans,0.352729,2
3,Kmeans,0.735199,2
3,Kmeans,0.601903,2
3,Kmeans,0.551587,0
3,Kmeans,0.486851,0
3,Kmeans,0.654035,0
3,Kmeans,0.740193,1
3,Kmeans,0.595094,0
3,Kmeans,0.628098,0
3,Kmeans,0.671959,0
3,Kmeans,0.505567,2
3,Kmeans,0.015312,2
3,Kmeans,0.468921,2
3,Kmeans,0.718877,2
3,Kmeans,0.192643,2
3,Kmeans,0.014355,1
3,Kmeans,0.149492,2
3,Kmeans,0.55546,0
3,Kmeans,0.708356,1
3,Kmeans,0.64233,2
3,Kmeans,0.666478,0
3,Kmeans,0.708376,2
3,Kmeans,0.631608,0
3,Kmeans,0.677797,2
3,Kmeans,0.439744,0
3,Kmeans,0.49203,2
3,Kmeans,0.663797,2
3,Kmeans,0.668849,1
3,Kmeans,0.743638,1
3,Kmeans,0.483098,2
3,Kmeans,0.666007,0
3,Kmeans,0.52235,2
3,Kmeans,0.382901,0
3,Kmeans,0.600089,0
3,Kmeans,0.461427,2
3,Kmeans,0.674816,1
3,Kmeans,0.671942,0
3,Kmeans,0.718796,2
3,Kmeans,0.598107,0
3,Kmeans,0.586338,0
3,Kmeans,0.320248,2
3,Kmeans,0.733546,2
3,Kmeans,0.613195,0
3,Kmeans,0.315616,2
3,Kmeans,0.639278,0
3,Kmeans,0.741334,1
3,Kmeans,0.463665,2
3,Kmeans,0.088696,1
3,Kmeans,0.736736,1
3,Kmeans,0.746226,1
3,Kmeans,0.654615,1
3,Kmeans,0.739673,1
3,Kmeans,0.1975,0
3,Kmeans,0.094101,2
3,Kmeans,0.745253,1
3,Kmeans,0.677323,0
3,Kmeans,0.684506,1
3,GMM,0.722068,2
3,GMM,0.673509,0
3,GMM,0.745459,1
3,GMM,0.680494,0
3,GMM,0.627489,0
3,GMM,0.759983,1
3,GMM,0.361819,2
3,GMM,0.040726,2
3,GMM,0.69331,2
3,GMM,0.451647,0
3,GMM,0.706408,2
3,GMM,0.309897,2
3,GMM,0.593714,0
3,GMM,0.698536,1
3,GMM,0.133937,2
3,GMM,0.712893,2
3,GMM,0.68373,2
3,GMM,0.5495,0
3,GMM,0.655447,0
3,GMM,0.364466,2
3,GMM,0.42706,1
3,GMM,0.443959,0
3,GMM,0.615252,1
3,GMM,0.753937,1
3,GMM,0.629359,0
3,GMM,0.342695,0
3,GMM,0.740564,1
3,GMM,0.692088,1
3,GMM,0.443307,0
3,GMM,0.100136,2
3,GMM,0.70708,2
3,GMM,0.403049,1
3,GMM,0.279896,2
3,GMM,0.669995,1
3,GMM,0.220344,0
3,GMM,0.585813,0
3,GMM,0.164175,2
3,GMM,0.657678,2
3,GMM,0.678416,1
3,GMM,0.437466,0
3,GMM,0.623271,0
3,GMM,0.624344,0
3,GMM,0.596494,0
3,GMM,0.560216,1
3,GMM,0.203536,2
3,GMM,0.638182,2
3,GMM,0.57736,2
3,GMM,0.114305,2
3,GMM,0.569971,2
3,GMM,0.5888,1
3,GMM,0.570273,2
3,GMM,0.472613,2
3,GMM,0.629666,0
3,GMM,0.647608,0
3,GMM,0.578212,2
3,GMM,0.717757,2
3,GMM,0.7461,1
3,GMM,0.32406,0
3,GMM,0.692032,1
3,GMM,0.320731,1
3,GMM,0.598445,0
3,GMM,0.67341,0
3,GMM,0.603131,1
3,GMM,0.664323,2
3,GMM,0.668993,1
3,GMM,0.67679,0
3,GMM,0.431354,2
3,GMM,0.624566,2
3,GMM,0.326311,0
3,GMM,0.671422,2
3,GMM,0.75966,1
3,GMM,-0.039157,0
3,GMM,0.702569,2
3,GMM,0.693994,2
3,GMM,0.541934,2
3,GMM,0.230938,2
3,GMM,0.49929,2
3,GMM,0.339557,0
3,GMM,0.50173,0
3,GMM,0.74145,1
3,GMM,0.399934,0
3,GMM,0.629741,1
3,GMM,0.663928,2
3,GMM,0.455952,2
3,GMM,0.631223,0
3,GMM,0.721195,2
3,GMM,0.641234,2
3,GMM,0.273024,0
3,GMM,0.452233,1
3,GMM,0.603217,0
3,GMM,0.6558,0
3,GMM,0.616246,0
3,GMM,0.657819,2
3,GMM,0.601573,0
3,GMM,0.133608,1
3,GMM,0.44264,0
3,GMM,0.562336,2
3,GMM,0.130438,0
3,GMM,0.123161,2
3,GMM,0.575462,1
3,GMM,0.679236,0
3,GMM,0.331098,2
3,GMM,0.573358,0
3,GMM,0.715534,1
3,GMM,0.153436,1
3,GMM,0.617469,1
3,GMM,0.66847,2
3,GMM,0.699051,1
3,GMM,0.256314,2
3,GMM,0.677687,2
3,GMM,0.561062,2
3,GMM,0.155124,1
3,GMM,0.664524,0
3,GMM,0.322504,0
3,GMM,0.21163,2
3,GMM,0.540845,2
3,GMM,0.318819,0
3,GMM,0.681947,0
3,GMM,0.652222,1
3,GMM,0.602791,2
3,GMM,0.729574,2
3,GMM,0.637922,0
3,GMM,0.721155,2
3,GMM,0.297419,0
3,GMM,0.05127,0
3,GMM,0.470107,2
3,GMM,0.045014,2
3,GMM,0.748696,1
3,GMM,0.610759,1
3,GMM,0.724048,2
3,GMM,0.175877,1
3,GMM,0.704576,1
3,GMM,0.509813,2
3,GMM,0.554148,2
3,GMM,0.541313,2
3,GMM,0.09074,0
3,GMM,0.422112,2
3,GMM,0.678039,0
3,GMM,0.679244,2
3,GMM,0.290851,2
3,GMM,0.583181,1
3,GMM,0.611186,0
3,GMM,0.704976,2
3,GMM,0.512732,0
3,GMM,0.662888,0
3,GMM,0.412453,1
3,GMM,0.678623,2
3,GMM,0.230157,2
3,GMM,0.681741,0
3,GMM,0.201107,1
3,GMM,0.512865,0
3,GMM,0.351711,0
3,GMM,0.64525,0
3,GMM,0.722638,2
3,GMM,0.669939,1
3,GMM,0.679142,2
3,GMM,0.525404,2
3,GMM,0.47212,2
3,GMM,0.660126,2
3,GMM,0.75981,1
3,GMM,0.52188,0
3,GMM,0.613401,0
3,GMM,0.65454,0
3,GMM,-0.09357,2
3,GMM,0.634015,2
3,GMM,0.593839,2
3,GMM,0.551389,0
3,GMM,0.623694,0
3,GMM,0.693469,1
3,GMM,0.67904,0
3,GMM,0.666052,0
3,GMM,0.485089,2
3,GMM,0.550021,2
3,GMM,0.595381,2
3,GMM,0.628245,0
3,GMM,0.617113,1
3,GMM,0.678476,0
3,GMM,0.759159,1
3,GMM,0.734589,1
3,GMM,0.746484,1
3,GMM,0.423429,2
3,GMM,0.537555,0
3,GMM,0.674154,2
3,GMM,0.676959,0
3,GMM,0.758208,1
3,GMM,0.7442,1
3,GMM,0.681466,0
3,GMM,0.758625,1
3,GMM,0.407523,2
3,GMM,0.735944,2
3,GMM,0.572879,2
3,GMM,0.554787,0
3,GMM,0.490428,0
3,GMM,0.661751,0
3,GMM,0.749577,1
3,GMM,0.607976,0
3,GMM,0.638413,0
3,GMM,0.677563,0
3,GMM,0.469548,2
3,GMM,0.117864,2
3,GMM,0.430505,2
3,GMM,0.703343,2
3,GMM,0.137544,2
3,GMM,0.069316,2
3,GMM,0.09196,2
3,GMM,0.571173,0
3,GMM,0.709906,1
3,GMM,0.6577,2
3,GMM,0.669566,0
3,GMM,0.714045,2
3,GMM,0.641612,0
3,GMM,0.688118,2
3,GMM,0.463941,0
3,GMM,0.527917,2
3,GMM,0.640873,2
3,GMM,0.662242,1
3,GMM,0.758117,1
3,GMM,0.445599,2
3,GMM,0.669084,0
3,GMM,0.554088,2
3,GMM,0.411386,0
3,GMM,0.612607,0
3,GMM,0.501498,2
3,GMM,0.690552,1
3,GMM,0.675199,0
3,GMM,0.722808,2
3,GMM,0.61077,0
3,GMM,0.589319,0
3,GMM,0.379464,2
3,GMM,0.734951,2
3,GMM,0.624743,0
3,GMM,0.267701,2
3,GMM,0.648564,0
3,GMM,0.7511,1
3,GMM,0.503432,2
3,GMM,-0.006133,2
3,GMM,0.752026,1
3,GMM,0.758121,1
3,GMM,0.669905,1
3,GMM,0.748903,1
3,GMM,0.240534,0
3,GMM,0.185154,2
3,GMM,0.759443,1
3,GMM,0.681781,0
3,GMM,0.680938,1
4,Kmeans,0.613986,2
4,Kmeans,0.688229,3
4,Kmeans,0.734699,0
4,Kmeans,0.373016,3
4,Kmeans,0.494541,1
4,Kmeans,0.741593,0
4,Kmeans,0.577263,1
4,Kmeans,0.456663,2
4,Kmeans,0.269301,2
4,Kmeans,0.719059,1
4,Kmeans,0.652664,2
4,Kmeans,0.610076,1
4,Kmeans,0.707019,3
4,Kmeans,0.687245,0
4,Kmeans,0.514291,2
4,Kmeans,0.392674,2
